date,temprature,humidity,wind 
20230629T0700,21.020245,59.107395,1.609969
20230629T0800,23.300245,50.968758,1.4399999
20230629T0900,25.270245,44.347996,1.8
20230629T1000,26.390245,41.404102,2.0991426
20230629T1100,27.490246,37.48614,5.0911684
20230629T1200,27.910246,36.816055,6.12
20230629T1300,27.860245,38.826458,5.634891
20230629T1400,27.910246,37.7789,5.815978
20230629T1500,28.120245,36.149338,5.6920996
20230629T1600,28.130245,36.392696,6.28713
20230629T1700,28.070246,35.729515,8.089993
20230629T1800,26.960245,39.66179,5.937272
20230629T1900,25.350245,50.448574,3.9763298
20230629T2000,23.480246,58.888615,1.9386592
20230629T2100,22.040245,67.34481,0.8049845
20230629T2200,22.080246,64.88295,2.8116899
20230629T2300,20.700245,70.72868,3.2599385
20230630T0000,19.950245,76.083534,4.198285
20230630T0100,19.520245,78.5543,1.2979984
20230630T0200,19.250246,81.81236,3.7064266
20230630T0300,19.410246,83.738,5.1919937
20230630T0400,19.550245,83.43376,5.315336
20230630T0500,19.080246,86.03287,6.9247384
20230630T0600,18.970245,84.8753,5.815978
20230630T0700,19.000246,84.93275,3.9763298
20230630T0800,19.450245,80.95101,3.6179552
20230630T0900,20.200245,76.859634,6.130579
20230630T1000,20.010244,79.84205,4.3349743
20230630T1100,20.890245,74.78369,7.2805495
20230630T1200,20.430244,75.382095,8.647496
20230630T1300,20.150246,75.91995,11.542478
20230630T1400,20.670246,73.50999,13.138765
20230630T1500,20.810246,72.26932,10.30883
20230630T1600,20.500246,73.52788,9.028754
20230630T1700,19.870245,76.80859,8.287822
20230630T1800,19.170246,78.655334,7.9932976
20230630T1900,18.570246,82.09615,7.42159
20230630T2000,18.000246,84.39002,6.618519
20230630T2100,17.980246,83.14397,7.24486
20230630T2200,17.410246,85.81118,7.0911775
20230630T2300,17.020245,86.38523,6.297428
20230701T0000,16.900246,84.98273,5.495161
20230701T0100,16.730246,83.75546,5.315336
20230701T0200,16.460245,82.6903,5.4833565
20230701T0300,16.160246,81.78963,5.0142193
20230701T0400,15.830245,81.04947,5.315336
20230701T0500,16.360247,77.51898,6.297428
20230701T0600,17.850245,65.63652,8.942214
20230701T0700,19.170246,55.669014,11.720751
20230701T0800,20.450245,50.203686,13.276144
20230701T0900,21.300245,47.698177,14.021525
20230701T1000,22.170246,45.95332,15.03835
20230701T1100,22.630245,46.76553,16.199999
20230701T1200,23.120245,47.719852,14.48972
20230701T1300,22.150246,52.964607,14.48972
20230701T1400,21.600245,58.436504,17.595861
20230701T1500,21.010244,62.699448,15.7908325
20230701T1600,20.770245,64.72603,13.5515
20230701T1700,20.100245,70.982765,9.565437
20230701T1800,19.810246,75.28081,7.491114
20230701T1900,19.310246,81.19278,9.290511
20230701T2000,18.870245,84.593475,9.220499
20230701T2100,18.790245,85.45596,10.086427
20230701T2200,18.230246,89.08982,6.1094027
20230701T2300,18.430244,88.934845,8.209263
20230702T0000,18.290245,89.43676,10.144082
20230702T0100,18.050245,89.247055,10.464797
20230702T0200,17.930244,86.69661,10.30883
20230702T0300,17.700245,83.59638,9.659814
20230702T0400,17.480246,81.58709,8.534353
20230702T0500,17.520245,80.695,8.534353
20230702T0600,17.950245,77.46069,8.699793
20230702T0700,18.770245,70.546074,10.829959
20230702T0800,19.680244,65.21229,13.009903
20230702T0900,20.650246,59.487206,14.934577
20230702T1000,21.210245,59.308876,12.783802
20230702T1100,22.020245,56.206024,12.979984
20230702T1200,23.260244,52.455116,13.441071
20230702T1300,24.010244,49.179623,15.39184
20230702T1400,24.250246,48.568623,15.226764
20230702T1500,24.470245,46.09952,14.869351
20230702T1600,24.670246,43.511185,14.081478
20230702T1700,24.390245,41.03248,12.979984
20230702T1800,23.710245,39.24135,10.495713
20230702T1900,21.830246,43.52951,6.28713
20230702T2000,19.560246,53.27754,6.792466
20230702T2100,17.600245,62.37183,7.7043357
20230702T2200,16.970245,61.722454,6.297428
20230702T2300,16.870245,63.386627,7.2
20230703T0000,16.980246,63.754116,4.8965297
20230703T0100,16.780245,65.22633,4.8433046
20230703T0200,16.640245,65.811676,4.510787
20230703T0300,16.830246,66.16311,5.0142193
20230703T0400,17.070246,65.86152,5.634891
20230703T0500,17.810246,63.2622,6.4096174
20230703T0600,18.670246,60.283955,7.491114
20230703T0700,19.840246,54.80354,8.825508
20230703T0800,21.080246,50.10473,9.3876505
20230703T0900,22.010244,45.90864,13.556282
20230703T1000,22.650246,44.50514,12.287555
20230703T1100,22.900246,44.425865,12.015589
20230703T1200,23.200245,43.857826,11.570515
20230703T1300,23.730246,43.160526,11.165805
20230703T1400,24.160246,41.605076,11.570515
20230703T1500,24.360245,41.1895,12.015589
20230703T1600,24.270245,40.998436,12.144331
20230703T1700,24.020245,42.353874,11.013882
20230703T1800,22.980246,44.62774,10.041354
20230703T1900,21.790245,49.46344,10.041354
20230703T2000,19.840246,60.123505,9.346143
20230703T2100,18.930244,66.04445,9.346143
20230703T2200,18.930244,68.34491,6.193674
20230703T2300,18.540245,72.89755,4.829907
20230704T0000,18.630245,74.841385,4.5536795
20230704T0100,18.140245,79.58264,4.896529
20230704T0200,17.770245,82.52905,6.0347
20230704T0300,17.730246,83.81646,5.0911684
20230704T0400,16.920246,88.1273,4.0249224
20230704T0500,17.670246,85.83754,5.0911684
20230704T0600,18.760244,81.17369,5.0528407
20230704T0700,20.140245,73.08705,5.0142193
20230704T0800,21.370245,64.68785,4.39436
20230704T0900,22.510244,58.313374,4.8965297
20230704T1000,23.140245,54.67095,3.219938
20230704T1100,24.260244,50.556137,4.2136917
20230704T1200,24.940245,46.01587,2.9024127
20230704T1300,25.300245,43.370045,3.5455887
20230704T1400,25.590246,41.39899,6.297428
20230704T1500,25.870245,41.121487,7.127636
20230704T1600,25.720245,40.079956,6.193674
20230704T1700,26.030245,38.515514,6.28713
20230704T1800,25.460245,39.73995,4.6938252
20230704T1900,23.700245,45.340206,4.5536795
20230704T2000,21.150246,59.255493,6.489992
20230704T2100,20.030245,66.93155,7.072878
20230704T2200,19.230246,71.421906,6.924738
20230704T2300,18.640245,75.43,4.6938252
20230705T0000,18.360245,78.69005,5.04
20230705T0100,17.880245,84.923004,5.2416787
20230705T0200,18.650246,81.2641,5.3517847
20230705T0300,18.540245,80.98807,6.130579
20230705T0400,18.590246,80.47351,7.92
20230705T0500,18.830246,79.67931,10.787993
20230705T0600,18.420246,81.07696,11.457958
20230705T0700,18.480246,80.45867,15.484185
20230705T0800,18.500246,75.899475,14.154915
20230705T0900,19.240246,67.64916,13.339445
20230705T1000,19.810246,60.1562,10.105681
20230705T1100,20.860245,54.22991,11.966953
20230705T1200,21.760244,48.666855,12.074766
20230705T1300,22.460245,44.90319,13.1041975
20230705T1400,23.350245,39.99806,15.629972
20230705T1500,23.340246,39.482613,14.081478
20230705T1600,23.410246,39.422283,12.287555
20230705T1700,23.180244,40.522797,9.779817
20230705T1800,22.580246,41.127216,6.28713
20230705T1900,20.230246,52.177692,4.3498964
20230705T2000,20.300245,45.926624,1.4399999
20230705T2100,18.860245,54.181263,0.8049845
20230705T2200,17.920246,54.191208,1.0182338
20230705T2300,17.520245,56.113445,1.484318
20230706T0000,16.560246,60.342594,2.4149535
20230706T0100,15.970245,64.43271,1.9386592
20230706T0200,14.880245,70.87266,0.35999998
20230706T0300,14.5602455,73.88573,1.4399999
20230706T0400,13.980246,78.76383,2.0991426
20230706T0500,15.250245,75.61012,1.8
20230706T0600,16.780245,66.15224,2.8799999
20230706T0700,18.810246,56.74891,3.6
20230706T0800,21.090246,48.09232,4.379589
20230706T0900,22.520245,41.81435,4.2136917
20230706T1000,23.670246,36.32245,4.6102495
20230706T1100,24.520245,33.205875,5.0911684
20230706T1200,25.230246,31.60319,4.32
20230706T1300,26.030245,29.432688,2.52
20230706T1400,26.800245,26.751806,3.2599385
20230706T1500,27.090246,25.808533,5.4119864
20230706T1600,27.540245,22.964552,6.638072
20230706T1700,27.540245,21.781012,4.510787
20230706T1800,26.080246,27.78311,2.5959969
20230706T1900,23.300245,39.363968,3.396233
20230706T2000,19.990246,56.02831,3.7064266
20230706T2100,18.430244,61.20123,2.9024127
20230706T2200,16.890245,65.46999,5.315336
20230706T2300,16.040245,69.7317,5.8048253
20230707T0000,15.170245,74.04481,5.00128
20230707T0100,13.980246,79.50694,2.968636
20230707T0200,13.160245,83.38149,2.0991426
20230707T0300,13.100245,84.44326,2.4149535
20230707T0400,13.180245,83.048996,3.0758414
20230707T0500,15.280245,78.64573,2.6208394
20230707T0600,18.260244,61.160908,2.2768397
20230707T0700,21.060246,51.288837,3.2399998
20230707T0800,23.510244,45.742775,4.6938252
20230707T0900,25.600245,42.996445,6.162207
20230707T1000,27.730246,37.034695,6.28713
20230707T1100,29.480246,33.329037,6.489992
20230707T1200,30.710245,29.493893,5.2416787
20230707T1300,31.690245,25.918858,3.5455887
20230707T1400,32.380245,23.545275,3.9763298
20230707T1500,32.560246,21.816332,6.379216
20230707T1600,32.500248,21.905643,4.379589
20230707T1700,32.060246,20.696947,6.1305785
20230707T1800,31.170246,21.461771,5.315336
20230707T1900,28.080246,34.839863,6.989936
20230707T2000,24.870245,42.508266,8.714677
20230707T2100,22.950245,49.84294,7.072878
20230707T2200,21.470245,56.030895,5.3517847
20230707T2300,21.310246,56.027596,4.6938252
20230708T0000,20.650246,59.526463,4.1046314
20230708T0100,20.570246,60.69574,4.73506
20230708T0200,20.080246,66.54955,3.0758414
20230708T0300,20.290245,67.73157,3.9763298
20230708T0400,20.290245,67.423515,5.8048253
20230708T0500,19.660246,74.09774,3.6
20230708T0600,19.700245,73.67433,7.10031
20230708T0700,19.850245,71.16652,8.311245
20230708T0800,21.290245,62.31386,10.182337
20230708T0900,23.830246,51.74965,10.931203
20230708T1000,23.650246,68.48887,7.6367526
20230708T1100,25.130245,61.00208,6.87779
20230708T1200,27.250246,52.097733,7.5942073
20230708T1300,29.270245,44.120922,6.638072
20230708T1400,30.560246,38.46891,3.2399998
20230708T1500,31.180244,35.42932,2.0991426
20230708T1600,31.450245,34.21093,2.5455842
20230708T1700,30.930244,35.59117,4.3349743
20230708T1800,29.650246,38.74242,2.6208394
20230708T1900,27.460245,47.61434,2.5959969
20230708T2000,25.060246,56.992508,1.9386592
20230708T2100,23.670246,62.127083,3.0758414
20230708T2200,22.290245,60.701324,2.968636
20230708T2300,20.940245,67.68791,3.0758414
20230709T0000,20.270245,70.96865,2.7416782
20230709T0100,19.310246,77.368,3.396233
20230709T0200,18.640245,80.584206,3.319036
20230709T0300,18.170246,82.6847,3.319036
20230709T0400,18.010244,82.77225,3.8268526
20230709T0500,19.590246,78.66549,4.6102495
20230709T0600,22.380245,66.08538,3.8939953
20230709T0700,25.030245,55.00465,4.0249224
20230709T0800,27.590246,47.92592,4.829907
20230709T0900,29.710245,43.621246,5.692099
20230709T1000,31.670246,38.924976,4.68
20230709T1100,33.390247,33.75431,6.12
20230709T1200,34.370247,30.061644,5.8048253
20230709T1300,35.250248,27.328218,5.2416787
20230709T1400,35.510246,25.40962,4.379589
20230709T1500,35.080246,27.176062,3.5455887
20230709T1600,34.490246,27.828993,4.32
20230709T1700,34.420246,27.375668,4.0249224
20230709T1800,33.710247,33.387722,4.0249224
20230709T1900,30.240246,38.33038,3.8773184
20230709T2000,27.190245,49.60725,2.5959969
20230709T2100,27.240246,47.31038,4.452954
20230709T2200,23.760244,62.667027,6.297428
20230709T2300,23.240246,67.58663,2.5959969
20230710T0000,22.580246,71.71278,2.52
20230710T0100,22.190245,74.8541,3.2399998
20230710T0200,21.540245,80.35217,3.6
20230710T0300,21.350245,83.32095,3.8773184
20230710T0400,21.350245,85.281364,4.198285
20230710T0500,21.400246,85.286385,5.6233797
20230710T0600,22.220245,83.157684,6.9153743
20230710T0700,23.120245,81.6177,6.696387
20230710T0800,24.540245,75.93559,7.2805495
20230710T0900,26.210245,67.74676,7.6367526
20230710T1000,28.340246,58.211,2.1897945
20230710T1100,29.730246,49.85766,3.2599385
20230710T1200,31.220245,42.437775,4.39436
20230710T1300,31.860245,39.152264,5.495161
20230710T1400,32.140247,37.945454,5.00128
20230710T1500,32.150246,38.192177,6.12
20230710T1600,31.880245,38.41246,6.638072
20230710T1700,31.450245,40.027718,3.8939953
20230710T1800,30.370245,42.859566,0.5091169
20230710T1900,29.110245,45.89508,0
20230710T2000,26.340246,58.55058,1.609969
20230710T2100,23.380245,71.855804,3.319036
20230710T2200,22.600245,74.49577,2.3051248
20230710T2300,22.130245,75.51134,4.3349743
20230711T0000,21.690245,76.74551,2.3051248
20230711T0100,21.270245,77.514626,2.2768397
20230711T0200,20.880245,79.100914,2.5959969
20230711T0300,20.510244,81.24277,2.2768397
20230711T0400,19.680244,86.25533,1.9386592
20230711T0500,20.900246,81.39522,3.6
20230711T0600,23.570246,71.16763,2.5959969
20230711T0700,25.970245,63.950882,3.6
20230711T0800,27.960245,57.831474,4.6800003
20230711T0900,29.840246,53.482967,4.68
20230711T1000,31.490246,47.116367,4.8433046
20230711T1100,33.140247,41.78542,6.638072
20230711T1200,34.34025,38.93755,9.290511
20230711T1300,35.420246,36.0898,10.853866
20230711T1400,36.120247,32.381264,11.841756
20230711T1500,36.150246,31.796915,11.013882
20230711T1600,36.030247,31.02245,4.3498964
20230711T1700,35.640247,29.919622,18.0036
20230711T1800,32.890247,33.39987,12.599998
20230711T1900,28.770245,45.56906,2.4149535
20230711T2000,23.900246,61.74212,8.404285
20230711T2100,22.180244,76.72306,10.464797
20230711T2200,20.930244,88.9027,14.264361
20230711T2300,21.040245,88.522224,12.682018
20230712T0000,20.980246,88.13007,11.841756
20230712T0100,20.950245,89.18299,9
20230712T0200,20.840246,90.41163,7.208994
20230712T0300,20.930244,90.984245,7.8625183
20230712T0400,20.940245,90.58783,10.30883
20230712T0500,20.930244,90.248085,8.39657
20230712T0600,21.400246,89.1603,8.39657
20230712T0700,22.790245,81.62856,10.685391
20230712T0800,24.020245,73.520645,10.365251
20230712T0900,24.770245,67.80436,10.239453
20230712T1000,25.940245,63.904335,2.4149535
20230712T1100,25.740246,65.81684,5.692099
20230712T1200,26.040245,64.207184,5.1544156
20230712T1300,26.750246,62.102615,8.669949
20230712T1400,26.920246,60.8676,7.9932976
20230712T1500,25.730246,63.618683,8.759178
20230712T1600,25.880245,59.302284,8.699793
20230712T1700,25.550245,55.134262,8.669949
20230712T1800,25.110245,52.591995,5.634891
20230712T1900,24.150246,53.901123,3.096837
20230712T2000,22.450245,60.738533,4.896529
20230712T2100,21.090246,66.071045,5.692099
20230712T2200,20.140245,78.041985,4.3349743
20230712T2300,19.590246,79.58001,2.6208394
20230713T0000,19.500246,76.30663,3.0758414
20230713T0100,18.900246,74.83812,4.2136917
20230713T0200,18.510244,75.1633,3.6179552
20230713T0300,17.960245,77.3613,3.2399998
20230713T0400,17.280245,79.82474,3.7585104
20230713T0500,18.260244,75.86039,2.1897945
20230713T0600,19.370245,70.33877,2.5455842
20230713T0700,20.470245,64.449585,3.6179552
20230713T0800,21.950245,57.382145,5.0142193
20230713T0900,23.110245,49.951965,5.5887027
20230713T1000,23.630245,50.989048,4.0249224
20230713T1100,24.870245,44.413097,7.92
20230713T1200,25.640245,40.003933,10.105681
20230713T1300,26.280245,35.941624,10.464798
20230713T1400,26.700245,32.370335,10.739833
20230713T1500,26.690245,29.699457,9.983106
20230713T1600,26.620245,28.834644,8.587338
20230713T1700,26.320246,27.92726,6.792466
20230713T1800,25.470245,30.494576,5.1919937
20230713T1900,22.960245,40.049397,2.8116899
20230713T2000,21.260244,45.543797,2.968636
20230713T2100,19.800245,51.99267,3.8939953
20230713T2200,17.550245,62.23466,3.219938
20230713T2300,16.630245,65.67696,6.763786
20230714T0000,15.850245,69.459984,6.696387
20230714T0100,15.050245,73.973755,4.802999
20230714T0200,14.390245,77.20634,3.6179552
20230714T0300,14.030245,80.20967,3.671294
20230714T0400,13.550245,83.15119,4.8433046
20230714T0500,14.570246,81.74292,2.3051248
20230714T0600,17.210245,68.35519,2.4149535
20230714T0700,19.570246,58.637722,3.319036
20230714T0800,21.540245,53.903027,3.671294
20230714T0900,23.440245,49.25347,5.1544156
20230714T1000,25.130245,43.987827,4.8433046
20230714T1100,26.460245,40.422314,3.9763298
20230714T1200,27.760244,36.72498,2.8799999
20230714T1300,28.800245,34.192318,4.198285
20230714T1400,29.600245,33.186047,6.12
20230714T1500,30.370245,31.847918,8.209263
20230714T1600,30.830246,30.163177,9.779817
20230714T1700,30.900246,28.289755,10.464798
20230714T1800,29.910246,28.901825,7.6367526
20230714T1900,26.420246,41.90752,7.289444
20230714T2000,23.910246,50.397064,6.2145634
20230714T2100,22.220245,57.373367,6.28713
20230714T2200,21.290245,63.793312,4.73506
20230714T2300,20.620245,66.70595,4.802999
20230715T0000,19.650246,71.22167,5.0142193
20230715T0100,18.640245,75.62654,4.829907
20230715T0200,18.220245,78.36358,5.1919937
20230715T0300,17.840246,79.747444,5.991594
20230715T0400,17.950245,79.29769,5.8048253
20230715T0500,19.320246,75.7374,6.9153743
20230715T0600,22.450245,63.7182,5.8603754
20230715T0700,25.550245,52.43353,5.6002855
20230715T0800,27.540245,46.302235,4.829907
20230715T0900,28.840246,42.99334,5.3999996
20230715T1000,30.600245,37.812935,10.594036
20230715T1100,31.530245,35.92032,14.973576
20230715T1200,32.120247,36.15339,12.849528
20230715T1300,32.150246,37.128952,12.7279215
20230715T1400,32.990246,35.288998,9.885262
20230715T1500,31.800245,38.095802,7.2805495
20230715T1600,32.920246,31.571453,5.4119864
20230715T1700,31.150246,38.03889,5.937272
20230715T1800,28.160246,51.637005,9.3876505
20230715T1900,25.350245,65.57156,9.531505
20230715T2000,23.410246,75.145424,3.5455887
20230715T2100,22.220245,82.43236,4.896529
20230715T2200,20.670246,92.69044,7.8625183
20230715T2300,19.710245,84.89891,15.03835
20230716T0000,18.400246,81.96915,11.792404
20230716T0100,17.470245,82.0112,7.289444
20230716T0200,17.240246,82.46362,5.8603754
20230716T0300,17.120245,82.07365,6.193674
20230716T0400,16.970245,83.674355,6.489992
20230716T0500,17.200245,83.86436,6.9153743
20230716T0600,17.760244,81.35881,9.504273
20230716T0700,18.460245,76.18994,8.427383
20230716T0800,19.400246,70.43637,8.427383
20230716T0900,20.120245,64.45718,8.089993
20230716T1000,21.280245,61.90601,1.1384199
20230716T1100,22.310246,55.983932,2.8116899
20230716T1200,23.150246,53.891697,3.396233
20230716T1300,24.030245,51.734283,5.154415
20230716T1400,24.470245,50.380493,5.4833565
20230716T1500,24.770245,49.415607,5.8603754
20230716T1600,25.050245,48.30735,5.7599998
20230716T1700,24.720245,49.208546,5.506941
20230716T1800,24.050245,56.635994,3.5455887
20230716T1900,23.340246,49.29168,2.968636
20230716T2000,21.010244,61.3196,3.6179552
20230716T2100,19.910246,66.123116,2.0991426
20230716T2200,20.140245,59.20726,2.5455842
20230716T2300,19.240246,67.60478,2.7416782
20230717T0000,19.680244,64.95564,3.8773184
20230717T0100,19.540245,66.87305,3.671294
20230717T0200,19.180244,70.5323,3.9763298
20230717T0300,19.170246,71.27107,4.2136917
20230717T0400,18.890245,72.67526,4.2136917
20230717T0500,19.340246,70.47084,4.1046314
20230717T0600,20.410246,64.183846,4.452954
20230717T0700,21.880245,56.060123,4.3349743
20230717T0800,22.820246,50.172485,4.8965297
20230717T0900,24.080246,45.355164,5.1544156
20230717T1000,24.730246,44.168602,1.08
20230717T1100,25.770245,42.958626,4.510787
20230717T1200,25.900246,42.290485,5.4833565
20230717T1300,26.370245,41.562943,5.1544156
20230717T1400,26.930244,40.022175,6.162207
20230717T1500,26.740246,39.942314,6.725354
20230717T1600,26.860245,39.08598,8.699793
20230717T1700,26.500246,39.68999,9.387651
20230717T1800,25.480246,41.921616,8.404285
20230717T1900,23.730246,48.556118,6.297428
20230717T2000,21.140245,60.036777,4.5536795
20230717T2100,20.290245,62.04428,4.379589
20230717T2200,20.770245,57.01421,5.1544156
20230717T2300,19.690245,62.19278,6.130579
20230718T0000,17.970245,70.20629,5.937272
20230718T0100,16.700245,76.10357,5.815978
20230718T0200,16.080246,78.454315,6.297428
20230718T0300,16.050245,79.80754,6.4096174
20230718T0400,15.950245,81.11907,5.6233797
20230718T0500,16.840246,77.79798,4.8433046
20230718T0600,19.130245,65.56661,3.8268526
20230718T0700,21.330246,55.55292,5.154415
20230718T0800,23.230246,50.116413,4.0249224
20230718T0900,24.530245,48.644127,4.510787
20230718T1000,25.090246,47.191177,10.086427
20230718T1100,24.410246,51.90124,5.315336
20230718T1200,23.410246,61.196373,5.0142193
20230718T1300,23.650246,62.122604,11.269782
20230718T1400,25.760244,55.18642,7.968939
20230718T1500,26.950245,51.194447,11.367109
20230718T1600,27.540245,50.17883,11.631956
20230718T1700,27.460245,54.0422,9.339208
20230718T1800,26.850245,56.057327,6.297428
20230718T1900,25.610245,60.878876,4.3349743
20230718T2000,24.170246,67.17407,4.73506
20230718T2100,22.930244,71.09625,1.8
20230718T2200,21.550245,84.34384,6.162207
20230718T2300,20.960245,86.97483,1.1384199
20230719T0000,20.600245,87.65708,2.968636
20230719T0100,20.400246,87.58489,5.2416787
20230719T0200,19.880245,90.12082,4.829907
20230719T0300,20.140245,89.40393,5.495161
20230719T0400,20.070246,88.669075,5.3999996
20230719T0500,20.830246,86.4181,4.8433046
20230719T0600,22.740246,77.877495,4.6102495
20230719T0700,24.550245,68.44751,5.3517847
20230719T0800,25.610245,61.811146,10.028439
20230719T0900,26.920246,54.424664,11.440978
20230719T1000,27.890245,45.360157,11.165805
20230719T1100,28.500246,41.44859,12.964998
20230719T1200,29.260244,36.68585,14.044615
20230719T1300,29.590246,36.41822,14.113653
20230719T1400,29.390245,36.410088,14.618837
20230719T1500,29.170246,35.35588,15.683776
20230719T1600,29.060246,33.50005,16.520823
20230719T1700,28.270245,34.248375,16.071491
20230719T1800,26.930244,36.441628,13.779114
20230719T1900,25.230246,40.58731,10.495713
20230719T2000,23.020245,47.915157,8.225035
20230719T2100,22.050245,51.450146,6.763786
20230719T2200,21.480246,51.607246,7.9932966
20230719T2300,20.790245,53.959396,9.227524
20230720T0000,20.260244,55.57577,5.5887027
20230720T0100,19.190245,59.728306,4.829907
20230720T0200,18.080246,66.3002,3.096837
20230720T0300,17.480246,70.4362,2.16
20230720T0400,16.990246,73.82693,1.8
20230720T0500,17.750246,72.2776,1.08
20230720T0600,19.260244,65.8544,1.8
20230720T0700,20.770245,57.165462,1.835647
20230720T0800,22.150246,49.429016,2.9024127
20230720T0900,23.440245,44.54742,4.5820518
20230720T1000,24.530245,41.68185,6.638072
20230720T1100,24.670246,41.277283,6.696387
20230720T1200,25.560246,39.08284,6.297428
20230720T1300,26.370245,37.144352,6.439876
20230720T1400,27.040245,35.154427,5.95906
20230720T1500,27.080246,34.603737,5.937272
20230720T1600,26.970245,34.433308,6.8399997
20230720T1700,26.490246,34.27394,7.6367526
20230720T1800,25.610245,35.896107,7.42159
20230720T1900,24.160246,34.735348,5.154415
20230720T2000,22.230246,42.93915,6.12
20230720T2100,20.980246,46.52635,5.937272
20230720T2200,19.310246,56.042576,5.2416787
20230720T2300,18.390245,60.702435,5.1919937
20230721T0000,18.370245,61.80355,5.3999996
20230721T0100,17.600245,65.713326,5.495161
20230721T0200,16.930244,69.35281,1.9386592
20230721T0300,16.270247,74.38749,2.9024127
20230721T0400,15.440246,79.82574,2.8799999
20230721T0500,16.640245,78.02354,0.8049845
20230721T0600,18.180244,71.93026,2.8116899
20230721T0700,20.190245,64.30373,4.1046314
20230721T0800,21.720245,57.741222,3.319036
20230721T0900,22.550245,54.880066,3.563818
20230721T1000,23.060246,51.10707,5.00128
20230721T1100,23.700245,47.310688,6.763786
20230721T1200,24.240246,43.91471,6.4799995
20230721T1300,23.100245,49.55411,8.209263
20230721T1400,21.710245,58.424885,13.049689
20230721T1500,21.650246,58.18077,12.979984
20230721T1600,22.010244,55.39575,10.514218
20230721T1700,21.800245,57.1571,9
20230721T1800,21.190245,59.969887,6.989936
20230721T1900,20.410246,61.220142,4.2136917
20230721T2000,20.090246,60.983997,3.671294
20230721T2100,19.180244,64.16458,2.4149535
20230721T2200,18.860245,65.8118,2.8116899
20230721T2300,17.940245,70.85166,3.2599385
20230722T0000,17.200245,74.59798,6.12
20230722T0100,16.560246,77.95996,5.8048253
20230722T0200,15.750245,80.82507,5.0911684
20230722T0300,14.750245,84.913795,5.0528407
20230722T0400,13.700245,88.83453,5.04
20230722T0500,14.380245,87.66932,4.73506
20230722T0600,16.940245,77.40546,5.3517847
20230722T0700,19.540245,64.66913,5.991594
20230722T0800,21.630245,53.357254,6.1305785
20230722T0900,23.070246,42.284096,7.127636
20230722T1000,24.360245,34.95993,7.491114
20230722T1100,25.400246,32.890705,9.290511
20230722T1200,26.090246,31.09363,9.826088
20230722T1300,26.600245,29.653822,10.495713
20230722T1400,27.000246,28.525972,10.365251
20230722T1500,27.160246,28.180233,10.365251
20230722T1600,27.050245,29.014439,10.587917
20230722T1700,26.530245,30.023357,10.661107
20230722T1800,25.760244,28.953058,7.928178
20230722T1900,23.540245,36.28499,5.4119864
20230722T2000,22.020245,42.560066,3.5455887
20230722T2100,18.890245,57.151936,4.32
20230722T2200,17.850245,57.976395,6.489992
20230722T2300,17.280245,61.671043,5.7599998
20230723T0000,16.540245,65.83401,5.771239
20230723T0100,15.490245,72.192795,5.04
20230723T0200,14.960245,75.76347,4.3349743
20230723T0300,14.580245,78.22502,5.1544156
20230723T0400,14.260245,80.61863,5.2416787
20230723T0500,15.900246,73.977,5.5887027
20230723T0600,18.010244,65.89001,6.379216
20230723T0700,20.320246,56.750526,8.4963045
20230723T0800,22.630245,50.154774,12.229406
20230723T0900,24.520245,44.49268,14.291592
20230723T1000,25.880245,41.64581,13.276144
20230723T1100,27.180244,38.32911,17.727943
20230723T1200,28.180244,34.59032,11.592895
20230723T1300,28.400246,33.830666,11.91812
20230723T1400,28.890245,33.163803,12.979984
20230723T1500,28.630245,33.046642,12.758432
20230723T1600,28.700245,32.75836,10.538843
20230723T1700,27.960245,34.992268,6.519877
20230723T1800,27.260244,39.693653,1.08
20230723T1900,24.440245,47.04502,3.9763298
20230723T2000,22.740246,52.52657,5.2416787
20230723T2100,21.780245,58.174274,3.8939953
20230723T2200,20.290245,69.92265,1.2979984
20230723T2300,20.010244,72.358765,2.4149535
20230724T0000,18.820246,80.400696,1.4399999
20230724T0100,18.620245,81.78568,3.219938
20230724T0200,17.760244,86.62464,3.6
20230724T0300,17.740246,87.68861,3.4152596
20230724T0400,18.700245,84.14221,6.924738
20230724T0500,19.140245,82.00879,9.422101
20230724T0600,19.570246,81.747696,8.707238
20230724T0700,19.760244,82.76905,8.209263
20230724T0800,20.140245,82.44601,7.771331
20230724T0900,21.100245,78.33156,11.91812
20230724T1000,20.530245,82.17923,5.04
20230724T1100,20.910246,79.40731,8.049845
20230724T1200,21.520245,77.01234,9.449572
20230724T1300,22.770245,69.28156,13.004922
20230724T1400,22.850245,68.158005,14.386494
20230724T1500,23.010244,67.49748,11.966953
20230724T1600,23.280245,65.51466,8.913181
20230724T1700,23.390245,64.70545,11.013882
20230724T1800,21.890245,73.765915,6.489992
20230724T1900,20.580246,79.76704,6.519877
20230724T2000,19.370245,85.35153,6.5693827
20230724T2100,18.680244,87.714745,6.6185193
20230724T2200,18.080246,89.76482,5.4119864
20230724T2300,17.990246,88.67236,5.4119864
20230725T0000,17.400246,91.87162,6.130579
20230725T0100,17.140245,91.44387,6.5693827
20230725T0200,17.420246,88.51173,8.089993
20230725T0300,17.410246,86.4234,8.39657
20230725T0400,17.480246,84.16867,7.928177
20230725T0500,17.890245,80.170105,8.714677
20230725T0600,18.310246,77.56644,8.669949
20230725T0700,19.110245,71.91374,11.885453
20230725T0800,19.790245,65.794975,14.512064
